account_id,cluster
ACCT_089206,1
ACCT_089210,4
ACCT_089213,1
ACCT_089224,1
ACCT_089225,0
ACCT_089227,1
ACCT_089237,4
ACCT_089239,4
ACCT_089241,4
ACCT_089248,4
ACCT_089251,5
ACCT_089255,5
ACCT_089258,4
ACCT_089268,5
ACCT_089276,4
ACCT_089278,1
ACCT_089279,0
ACCT_089281,3
ACCT_089283,1
ACCT_089289,1
ACCT_089291,1
ACCT_089306,5
ACCT_089308,4
ACCT_089310,4
ACCT_089311,1
ACCT_089316,1
ACCT_089317,4
ACCT_089319,1
ACCT_089325,4
ACCT_089329,4
ACCT_089332,4
ACCT_089343,4
ACCT_089345,4
ACCT_089349,1
ACCT_089357,5
ACCT_089361,5
ACCT_089363,1
ACCT_089364,4
ACCT_089366,1
ACCT_089382,4
ACCT_089388,3
ACCT_089389,1
ACCT_089394,1
ACCT_089395,1
ACCT_089405,4
ACCT_089419,4
ACCT_089434,3
ACCT_089450,0
ACCT_089457,4
ACCT_089460,4
ACCT_089470,4
ACCT_089473,1
ACCT_089474,5
ACCT_089480,5
ACCT_089481,4
ACCT_089482,1
ACCT_089483,1
ACCT_089484,4
ACCT_089492,1
ACCT_089501,4
ACCT_089504,0
ACCT_089505,5
ACCT_089507,4
ACCT_089521,4
ACCT_089523,1
ACCT_089524,1
ACCT_089527,1
ACCT_089548,4
ACCT_089552,4
ACCT_089556,4
ACCT_089558,1
ACCT_089562,1
ACCT_089564,4
ACCT_089565,1
ACCT_089567,1
ACCT_089583,4
ACCT_089596,5
ACCT_089613,1
ACCT_089617,1
ACCT_089619,3
ACCT_089620,1
ACCT_089622,4
ACCT_089624,1
ACCT_089627,4
ACCT_089631,1
ACCT_089632,4
ACCT_089633,1
ACCT_089639,1
ACCT_089641,1
ACCT_089642,1
ACCT_089645,4
ACCT_089657,1
ACCT_089661,4
ACCT_089668,0
ACCT_089682,0
ACCT_089695,1
ACCT_089721,1
ACCT_089722,4
ACCT_089723,4
ACCT_089725,4
ACCT_089740,1
ACCT_089749,1
ACCT_089752,1
ACCT_089757,1
ACCT_089758,4
ACCT_089765,1
ACCT_089770,3
ACCT_089776,4
ACCT_089788,5
ACCT_089792,1
ACCT_089793,4
ACCT_089794,1
ACCT_089797,4
ACCT_089799,4
ACCT_089809,1
ACCT_089811,1
ACCT_089815,1
ACCT_089817,1
ACCT_089818,3
ACCT_089820,4
ACCT_089823,3
ACCT_089826,0
ACCT_089831,1
ACCT_089835,0
ACCT_089850,3
ACCT_089852,0
ACCT_089863,1
ACCT_089865,4
ACCT_089866,4
ACCT_089873,1
ACCT_089879,4
ACCT_089884,4
ACCT_089885,4
ACCT_089889,4
ACCT_089897,4
ACCT_089898,4
ACCT_089902,4
ACCT_089904,0
ACCT_089906,5
ACCT_089912,1
ACCT_089922,1
ACCT_089923,5
ACCT_089924,1
ACCT_089926,5
ACCT_089930,1
ACCT_089940,1
ACCT_089941,1
ACCT_089943,1
ACCT_089947,4
ACCT_089950,4
ACCT_089956,5
ACCT_089958,1
ACCT_089969,4
ACCT_089978,1
ACCT_089979,4
ACCT_089980,4
ACCT_089992,4
ACCT_090001,4
ACCT_090013,4
ACCT_090019,1
ACCT_090030,4
ACCT_090031,4
ACCT_090034,1
ACCT_090041,1
ACCT_090042,4
ACCT_090046,1
ACCT_090055,3
ACCT_090056,4
ACCT_090058,4
ACCT_090061,4
ACCT_090070,0
ACCT_090081,1
ACCT_090086,1
ACCT_090089,4
ACCT_090109,4
ACCT_090110,4
ACCT_090112,4
ACCT_090114,5
ACCT_090118,5
ACCT_090131,3
ACCT_090137,4
ACCT_090152,4
ACCT_090153,1
ACCT_090155,1
ACCT_090158,1
ACCT_090164,0
ACCT_090166,1
ACCT_090172,3
ACCT_090173,4
ACCT_090175,4
ACCT_090179,4
ACCT_090183,4
ACCT_090187,1
ACCT_090191,1
ACCT_090192,4
ACCT_090203,1
ACCT_090205,0
ACCT_090207,4
ACCT_090211,1
ACCT_090212,4
ACCT_090217,4
ACCT_090220,1
ACCT_090234,4
ACCT_090241,4
ACCT_090248,3
ACCT_090249,4
ACCT_090269,4
ACCT_090283,2
ACCT_090295,4
ACCT_090299,4
ACCT_090300,4
ACCT_090302,4
ACCT_090311,1
ACCT_090315,1
ACCT_090318,1
ACCT_090328,1
ACCT_090339,5
ACCT_090345,1
ACCT_090347,4
ACCT_090349,3
ACCT_090366,4
ACCT_090379,5
ACCT_090380,4
ACCT_090396,0
ACCT_090410,5
ACCT_090417,4
ACCT_090418,5
ACCT_090420,1
ACCT_090421,4
ACCT_090423,4
ACCT_090424,0
ACCT_090429,4
ACCT_090431,4
ACCT_090433,1
ACCT_090434,4
ACCT_090435,4
ACCT_090437,1
ACCT_090444,1
ACCT_090446,1
ACCT_090451,0
ACCT_090452,1
ACCT_090456,1
ACCT_090457,4
ACCT_090459,0
ACCT_090468,4
ACCT_090478,0
ACCT_090483,1
ACCT_090484,1
ACCT_090495,4
ACCT_090496,5
ACCT_090497,2
ACCT_090507,4
ACCT_090512,4
ACCT_090513,4
ACCT_090523,1
ACCT_090534,4
ACCT_090541,4
ACCT_090542,1
ACCT_090552,5
ACCT_090564,4
ACCT_090573,4
ACCT_090577,1
ACCT_090578,4
ACCT_090585,1
ACCT_090593,4
ACCT_090595,1
ACCT_090604,1
ACCT_090605,0
ACCT_090607,1
ACCT_090609,4
ACCT_090610,3
ACCT_090611,4
ACCT_090614,1
ACCT_090616,4
ACCT_090618,1
ACCT_090623,3
ACCT_090624,5
ACCT_090629,1
ACCT_090631,1
ACCT_090633,0
ACCT_090635,4
ACCT_090638,1
ACCT_090650,3
ACCT_090651,5
ACCT_090656,4
ACCT_090658,4
ACCT_090660,4
ACCT_090668,1
ACCT_090674,4
ACCT_090676,4
ACCT_090678,4
ACCT_090681,1
ACCT_090693,4
ACCT_090694,2
ACCT_090696,1
ACCT_090697,4
ACCT_090699,4
ACCT_090708,4
ACCT_090716,1
ACCT_090719,5
ACCT_090722,4
ACCT_090723,5
ACCT_090737,0
ACCT_090740,1
ACCT_090744,4
ACCT_090746,1
ACCT_090750,1
ACCT_090756,4
ACCT_090757,1
ACCT_090760,4
ACCT_090766,4
ACCT_090774,5
ACCT_090777,4
ACCT_090778,1
ACCT_090782,0
ACCT_090784,1
ACCT_090799,4
ACCT_090802,4
ACCT_090803,4
ACCT_090806,1
ACCT_090826,5
ACCT_090827,1
ACCT_090845,3
ACCT_090847,1
ACCT_090848,1
ACCT_090853,4
ACCT_090854,1
ACCT_090857,1
ACCT_090860,0
ACCT_090862,5
ACCT_090863,1
ACCT_090869,3
ACCT_090873,4
ACCT_090875,4
ACCT_090877,4
ACCT_090878,4
ACCT_090881,4
ACCT_090882,1
ACCT_090885,4
ACCT_090886,4
ACCT_090891,4
ACCT_090899,1
ACCT_090902,1
ACCT_090906,1
ACCT_090920,4
ACCT_090921,1
ACCT_090923,3
ACCT_090938,1
ACCT_090939,1
ACCT_090953,4
ACCT_090964,4
ACCT_090966,4
ACCT_090978,5
ACCT_090979,5
ACCT_090982,4
ACCT_090983,3
ACCT_090986,1
ACCT_090993,4
ACCT_091002,4
ACCT_091003,5
ACCT_091011,4
ACCT_091020,4
ACCT_091024,1
ACCT_091032,3
ACCT_091033,0
ACCT_091034,1
ACCT_091039,4
ACCT_091041,1
ACCT_091047,0
ACCT_091063,4
ACCT_091068,1
ACCT_091072,4
ACCT_091073,4
ACCT_091074,4
ACCT_091076,4
ACCT_091081,1
ACCT_091096,2
ACCT_091105,4
ACCT_091107,1
ACCT_091119,3
ACCT_091128,1
ACCT_091129,4
ACCT_091134,3
ACCT_091136,4
ACCT_091138,0
ACCT_091148,4
ACCT_091153,2
ACCT_091155,1
ACCT_091161,1
ACCT_091165,4
ACCT_091167,5
ACCT_091168,1
ACCT_091177,1
ACCT_091180,4
ACCT_091186,1
ACCT_091187,1
ACCT_091188,5
ACCT_091194,3
ACCT_091213,1
ACCT_091222,1
ACCT_091223,1
ACCT_091225,4
ACCT_091234,4
ACCT_091235,4
ACCT_091239,4
ACCT_091250,5
ACCT_091254,1
ACCT_091257,1
ACCT_091260,4
ACCT_091261,0
ACCT_091263,1
ACCT_091269,1
ACCT_091271,4
ACCT_091280,1
ACCT_091285,4
ACCT_091287,4
ACCT_091292,1
ACCT_091294,2
ACCT_091295,4
ACCT_091296,4
ACCT_091301,4
ACCT_091307,1
ACCT_091308,4
ACCT_091310,4
ACCT_091312,5
ACCT_091315,4
ACCT_091323,1
ACCT_091328,4
ACCT_091339,1
ACCT_091344,4
ACCT_091345,4
ACCT_091347,1
ACCT_091356,1
ACCT_091357,1
ACCT_091358,4
ACCT_091361,4
ACCT_091363,3
ACCT_091366,4
ACCT_091368,1
ACCT_091371,0
ACCT_091378,4
ACCT_091392,4
ACCT_091396,4
ACCT_091404,4
ACCT_091405,1
ACCT_091409,4
ACCT_091410,5
ACCT_091417,4
ACCT_091419,4
ACCT_091426,4
ACCT_091427,5
ACCT_091429,1
ACCT_091433,4
ACCT_091443,1
ACCT_091444,1
ACCT_091445,0
ACCT_091463,3
ACCT_091466,5
ACCT_091467,3
ACCT_091469,4
ACCT_091470,3
ACCT_091485,5
ACCT_091487,4
ACCT_091488,0
ACCT_091491,4
ACCT_091500,1
ACCT_091503,4
ACCT_091505,1
ACCT_091509,1
ACCT_091513,5
ACCT_091517,2
ACCT_091518,5
ACCT_091523,0
ACCT_091531,4
ACCT_091533,1
ACCT_091534,4
ACCT_091536,3
ACCT_091539,1
ACCT_091553,1
ACCT_091556,4
ACCT_091559,0
ACCT_091561,4
ACCT_091562,1
ACCT_091569,1
ACCT_091571,4
ACCT_091573,4
ACCT_091584,4
ACCT_091590,4
ACCT_091595,1
ACCT_091602,4
ACCT_091604,4
ACCT_091606,1
ACCT_091608,1
ACCT_091611,4
ACCT_091612,4
ACCT_091615,0
ACCT_091617,1
ACCT_091618,4
ACCT_091619,1
ACCT_091628,1
ACCT_091632,1
ACCT_091635,4
ACCT_091645,0
ACCT_091656,2
ACCT_091669,4
ACCT_091692,3
ACCT_091713,1
ACCT_091715,1
ACCT_091718,1
ACCT_091731,1
ACCT_091739,0
ACCT_091742,1
ACCT_091744,1
ACCT_091764,5
ACCT_091765,4
ACCT_091769,1
ACCT_091772,3
ACCT_091780,1
ACCT_091785,1
ACCT_091789,4
ACCT_091790,1
ACCT_091798,5
ACCT_091801,1
ACCT_091809,4
ACCT_091828,1
ACCT_091829,4
ACCT_091838,5
ACCT_091843,5
ACCT_091849,4
ACCT_091850,4
ACCT_091856,5
ACCT_091859,4
ACCT_091862,4
ACCT_091863,1
ACCT_091864,4
ACCT_091872,4
ACCT_091878,1
ACCT_091887,4
ACCT_091897,3
ACCT_091899,1
ACCT_091905,4
ACCT_091907,4
ACCT_091909,0
ACCT_091920,4
ACCT_091923,4
ACCT_091927,3
ACCT_091939,1
ACCT_091947,1
ACCT_091949,5
ACCT_091957,1
ACCT_091968,4
ACCT_091970,4
ACCT_091976,5
ACCT_091986,0
ACCT_091987,4
ACCT_091989,4
ACCT_091991,3
ACCT_092001,4
ACCT_092011,4
ACCT_092012,5
ACCT_092015,1
ACCT_092016,3
ACCT_092023,3
ACCT_092026,4
ACCT_092027,4
ACCT_092032,1
ACCT_092034,1
ACCT_092038,4
ACCT_092039,3
ACCT_092047,1
ACCT_092049,5
ACCT_092051,3
ACCT_092054,1
ACCT_092063,4
ACCT_092064,4
ACCT_092068,4
ACCT_092074,5
ACCT_092076,4
ACCT_092077,0
ACCT_092080,1
ACCT_092083,3
ACCT_092100,5
ACCT_092101,4
ACCT_092109,4
ACCT_092110,0
ACCT_092111,5
ACCT_092115,4
ACCT_092122,1
ACCT_092127,1
ACCT_092129,1
ACCT_092141,4
ACCT_092144,4
ACCT_092149,1
ACCT_092151,1
ACCT_092152,4
ACCT_092156,2
ACCT_092159,1
ACCT_092160,4
ACCT_092161,1
ACCT_092165,4
ACCT_092169,1
ACCT_092174,0
ACCT_092190,4
ACCT_092197,1
ACCT_092202,4
ACCT_092214,1
ACCT_092225,4
ACCT_092228,5
ACCT_092231,4
ACCT_092233,4
ACCT_092236,3
ACCT_092238,4
ACCT_092246,4
ACCT_092248,1
ACCT_092251,4
ACCT_092262,1
ACCT_092264,2
ACCT_092266,4
ACCT_092270,1
ACCT_092272,4
ACCT_092279,4
ACCT_092280,5
ACCT_092283,5
ACCT_092289,1
ACCT_092295,1
ACCT_092311,1
ACCT_092315,5
ACCT_092323,4
ACCT_092324,4
ACCT_092326,4
ACCT_092328,4
ACCT_092332,4
ACCT_092346,4
ACCT_092348,0
ACCT_092354,4
ACCT_092355,1
ACCT_092367,1
ACCT_092368,0
ACCT_092369,4
ACCT_092375,4
ACCT_092378,1
ACCT_092385,5
ACCT_092390,1
ACCT_092391,4
ACCT_092394,4
ACCT_092397,4
ACCT_092401,1
ACCT_092412,4
ACCT_092415,5
ACCT_092428,4
ACCT_092433,5
ACCT_092434,5
ACCT_092435,4
ACCT_092448,4
ACCT_092450,1
ACCT_092457,4
ACCT_092458,1
ACCT_092462,1
ACCT_092471,3
ACCT_092477,4
ACCT_092480,1
ACCT_092484,4
ACCT_092491,4
ACCT_092492,5
ACCT_092496,1
ACCT_092498,4
ACCT_092514,1
ACCT_092515,1
ACCT_092516,4
ACCT_092526,4
ACCT_092532,4
ACCT_092533,4
ACCT_092536,4
ACCT_092540,5
ACCT_092542,4
ACCT_092546,4
ACCT_092550,3
ACCT_092551,3
ACCT_092554,5
ACCT_092572,1
ACCT_092573,4
ACCT_092574,4
ACCT_092577,4
ACCT_092583,4
ACCT_092585,4
ACCT_092592,4
ACCT_092594,1
ACCT_092607,4
ACCT_092614,1
ACCT_092621,1
ACCT_092624,1
ACCT_092631,4
ACCT_092635,4
ACCT_092647,4
ACCT_092656,4
ACCT_092669,4
ACCT_092673,4
ACCT_092678,5
ACCT_092679,1
ACCT_092689,1
ACCT_092692,1
ACCT_092694,1
ACCT_092706,1
ACCT_092708,4
ACCT_092710,4
ACCT_092711,1
ACCT_092712,5
ACCT_092714,4
ACCT_092716,1
ACCT_092718,1
ACCT_092724,2
ACCT_092739,4
ACCT_092749,4
ACCT_092751,4
ACCT_092755,4
ACCT_092757,4
ACCT_092759,1
ACCT_092760,4
ACCT_092762,4
ACCT_092763,1
ACCT_092764,4
ACCT_092769,4
ACCT_092771,1
ACCT_092778,4
ACCT_092779,4
ACCT_092780,4
ACCT_092787,5
ACCT_092788,4
ACCT_092793,1
ACCT_092794,4
ACCT_092795,1
ACCT_092796,1
ACCT_092804,1
ACCT_092806,4
ACCT_092811,4
ACCT_092813,4
ACCT_092815,4
ACCT_092816,1
ACCT_092817,3
ACCT_092823,1
ACCT_092825,3
ACCT_092826,4
ACCT_092837,1
ACCT_092840,1
ACCT_092841,1
ACCT_092849,4
ACCT_092857,4
ACCT_092864,1
ACCT_092871,1
ACCT_092881,2
ACCT_092896,1
ACCT_092900,1
ACCT_092906,4
ACCT_092908,1
ACCT_092916,4
ACCT_092924,2
ACCT_092926,5
ACCT_092927,4
ACCT_092928,1
ACCT_092948,1
ACCT_092950,4
ACCT_092951,1
ACCT_092958,4
ACCT_092968,4
ACCT_092971,4
ACCT_092977,2
ACCT_092980,1
ACCT_092983,1
ACCT_092984,5
ACCT_092987,5
ACCT_092989,4
ACCT_092992,5
ACCT_092995,3
ACCT_092998,4
ACCT_093000,4
ACCT_093001,0
ACCT_093003,1
ACCT_093011,4
ACCT_093012,1
ACCT_093014,4
ACCT_093017,4
ACCT_093019,1
ACCT_093023,4
ACCT_093024,4
ACCT_093025,4
ACCT_093039,4
ACCT_093046,4
ACCT_093051,4
ACCT_093052,4
ACCT_093062,1
ACCT_093064,5
ACCT_093068,4
ACCT_093071,1
ACCT_093072,4
ACCT_093090,1
ACCT_093092,4
ACCT_093094,4
ACCT_093106,5
ACCT_093115,1
ACCT_093117,4
ACCT_093119,4
ACCT_093128,4
ACCT_093129,4
ACCT_093131,5
ACCT_093137,4
ACCT_093145,0
ACCT_093152,1
ACCT_093161,1
ACCT_093177,0
ACCT_093181,4
ACCT_093185,1
ACCT_093186,4
ACCT_093190,4
ACCT_093191,1
ACCT_093192,1
ACCT_093200,1
ACCT_093206,5
ACCT_093212,4
ACCT_093214,4
ACCT_093220,1
ACCT_093221,0
ACCT_093226,4
ACCT_093239,1
ACCT_093240,1
ACCT_093244,1
ACCT_093245,4
ACCT_093249,4
ACCT_093252,1
ACCT_093254,4
ACCT_093258,5
ACCT_093259,4
ACCT_093270,1
ACCT_093275,5
ACCT_093281,1
ACCT_093283,1
ACCT_093293,5
ACCT_093297,4
ACCT_093298,1
ACCT_093303,1
ACCT_093319,4
ACCT_093321,1
ACCT_093325,4
ACCT_093326,1
ACCT_093329,1
ACCT_093330,1
ACCT_093332,1
ACCT_093336,1
ACCT_093337,4
ACCT_093343,4
ACCT_093349,4
ACCT_093351,3
ACCT_093355,5
ACCT_093363,4
ACCT_093364,4
ACCT_093370,4
ACCT_093371,4
ACCT_093380,1
ACCT_093381,0
ACCT_093385,0
ACCT_093388,0
ACCT_093389,1
ACCT_093390,1
ACCT_093391,4
ACCT_093392,1
ACCT_093393,5
ACCT_093397,4
ACCT_093398,4
ACCT_093404,4
ACCT_093410,4
ACCT_093418,4
ACCT_093419,4
ACCT_093422,4
ACCT_093432,4
ACCT_093433,4
ACCT_093444,4
ACCT_093464,4
ACCT_093467,4
ACCT_093468,1
ACCT_093469,1
ACCT_093473,0
ACCT_093478,4
ACCT_093483,4
ACCT_093486,5
ACCT_093492,0
ACCT_093493,1
ACCT_093495,4
ACCT_093497,1
ACCT_093498,1
ACCT_093500,1
ACCT_093512,4
ACCT_093523,4
ACCT_093534,4
ACCT_093548,4
ACCT_093553,4
ACCT_093558,4
ACCT_093561,4
ACCT_093568,0
ACCT_093580,5
ACCT_093581,1
ACCT_093584,0
ACCT_093594,4
ACCT_093600,4
ACCT_093604,5
ACCT_093609,1
ACCT_093616,1
ACCT_093617,5
ACCT_093623,1
ACCT_093626,1
ACCT_093632,1
ACCT_093633,1
ACCT_093638,1
ACCT_093642,1
ACCT_093653,1
ACCT_093661,5
ACCT_093667,1
ACCT_093669,1
ACCT_093673,1
ACCT_093674,2
ACCT_093675,4
ACCT_093676,1
ACCT_093677,1
ACCT_093679,1
ACCT_093680,1
ACCT_093681,1
ACCT_093684,4
ACCT_093686,4
ACCT_093691,4
ACCT_093693,1
ACCT_093697,4
ACCT_093699,4
ACCT_093702,4
ACCT_093713,1
ACCT_093714,1
ACCT_093722,0
ACCT_093723,0
ACCT_093725,4
ACCT_093728,4
ACCT_093731,5
ACCT_093745,1
ACCT_093759,4
ACCT_093761,1
ACCT_093769,0
ACCT_093786,4
ACCT_093791,1
ACCT_093793,4
ACCT_093800,1
ACCT_093801,1
ACCT_093812,4
ACCT_093817,4
ACCT_093818,4
ACCT_093825,5
ACCT_093831,1
ACCT_093834,4
ACCT_093836,5
ACCT_093845,2
ACCT_093846,4
ACCT_093863,1
ACCT_093869,5
ACCT_093872,1
ACCT_093881,4
ACCT_093884,1
ACCT_093886,1
ACCT_093890,5
ACCT_093892,1
ACCT_093900,4
ACCT_093905,1
ACCT_093908,1
ACCT_093909,4
ACCT_093922,4
ACCT_093927,5
ACCT_093931,1
ACCT_093940,1
ACCT_093953,1
ACCT_093958,4
ACCT_093961,5
ACCT_093962,4
ACCT_093967,0
ACCT_093968,1
ACCT_093975,1
ACCT_093984,1
ACCT_093988,5
ACCT_093994,1
ACCT_094009,1
ACCT_094010,1
ACCT_094011,1
ACCT_094016,4
ACCT_094023,1
ACCT_094029,1
ACCT_094031,5
ACCT_094033,1
ACCT_094036,1
ACCT_094046,4
ACCT_094054,1
ACCT_094055,4
ACCT_094062,1
ACCT_094063,4
ACCT_094071,1
ACCT_094075,1
ACCT_094078,4
ACCT_094081,4
ACCT_094090,4
ACCT_094094,4
ACCT_094099,1
ACCT_094100,1
ACCT_094103,0
ACCT_094109,5
ACCT_094112,5
ACCT_094135,1
ACCT_094139,4
ACCT_094144,4
ACCT_094162,4
ACCT_094166,5
ACCT_094168,3
ACCT_094170,1
ACCT_094172,1
ACCT_094183,4
ACCT_094188,4
ACCT_094189,1
ACCT_094196,4
ACCT_094201,4
ACCT_094213,4
ACCT_094216,1
ACCT_094228,4
ACCT_094239,4
ACCT_094241,2
ACCT_094244,1
ACCT_094249,4
ACCT_094265,4
ACCT_094266,1
ACCT_094285,1
ACCT_094287,1
ACCT_094292,5
ACCT_094294,0
ACCT_094299,4
ACCT_094307,4
ACCT_094309,4
ACCT_094311,1
ACCT_094313,1
ACCT_094318,0
ACCT_094336,1
ACCT_094337,1
ACCT_094340,4
ACCT_094349,4
ACCT_094353,4
ACCT_094354,5
ACCT_094355,4
ACCT_094357,0
ACCT_094360,4
ACCT_094377,4
ACCT_094380,4
ACCT_094391,3
ACCT_094392,4
ACCT_094394,0
ACCT_094396,4
ACCT_094400,1
ACCT_094406,4
ACCT_094408,4
ACCT_094409,4
ACCT_094410,1
ACCT_094412,4
ACCT_094418,5
ACCT_094424,1
ACCT_094428,4
ACCT_094434,4
ACCT_094442,4
ACCT_094445,1
ACCT_094452,5
ACCT_094453,4
ACCT_094454,1
ACCT_094461,1
ACCT_094462,4
ACCT_094465,4
ACCT_094469,1
ACCT_094470,0
ACCT_094474,1
ACCT_094475,4
ACCT_094477,4
ACCT_094479,4
ACCT_094488,0
ACCT_094489,1
ACCT_094494,1
ACCT_094497,1
ACCT_094499,4
ACCT_094500,1
ACCT_094503,1
ACCT_094507,4
ACCT_094510,4
ACCT_094511,1
ACCT_094520,4
ACCT_094529,4
ACCT_094534,1
ACCT_094541,4
ACCT_094545,1
ACCT_094555,4
ACCT_094556,4
ACCT_094557,4
ACCT_094567,1
ACCT_094584,5
ACCT_094595,4
ACCT_094602,5
ACCT_094624,4
ACCT_094634,3
ACCT_094638,1
ACCT_094642,1
ACCT_094643,5
ACCT_094646,1
ACCT_094648,4
ACCT_094650,4
ACCT_094655,1
ACCT_094660,0
ACCT_094663,3
ACCT_094665,5
ACCT_094668,0
ACCT_094674,4
ACCT_094678,1
ACCT_094683,2
ACCT_094689,4
ACCT_094692,4
ACCT_094695,4
ACCT_094701,1
ACCT_094717,4
ACCT_094719,4
ACCT_094725,4
ACCT_094726,4
ACCT_094728,4
ACCT_094734,4
ACCT_094748,1
ACCT_094753,5
ACCT_094755,4
ACCT_094756,4
ACCT_094757,1
ACCT_094761,4
ACCT_094762,4
ACCT_094765,4
ACCT_094768,1
ACCT_094774,5
ACCT_094777,5
ACCT_094779,4
ACCT_094794,1
ACCT_094797,4
ACCT_094799,3
ACCT_094801,4
ACCT_094807,5
ACCT_094808,4
ACCT_094813,5
ACCT_094814,4
ACCT_094831,4
ACCT_094842,1
ACCT_094843,4
ACCT_094846,1
ACCT_094850,1
ACCT_094851,5
ACCT_094857,3
ACCT_094866,4
ACCT_094872,4
ACCT_094873,3
ACCT_094878,4
ACCT_094885,1
ACCT_094889,4
ACCT_094896,4
ACCT_094899,1
ACCT_094902,5
ACCT_094905,4
ACCT_094912,1
ACCT_094928,1
ACCT_094933,4
ACCT_094945,1
ACCT_094947,5
ACCT_094949,1
ACCT_094956,4
ACCT_094966,5
ACCT_094974,1
ACCT_094979,1
ACCT_094982,4
ACCT_094995,1
ACCT_095002,1
ACCT_095010,1
ACCT_095017,5
ACCT_095019,5
ACCT_095021,1
ACCT_095025,4
ACCT_095027,4
ACCT_095028,5
ACCT_095029,1
ACCT_095038,3
ACCT_095040,5
ACCT_095041,4
ACCT_095044,4
ACCT_095047,1
ACCT_095051,3
ACCT_095052,4
ACCT_095054,4
ACCT_095058,1
ACCT_095069,1
ACCT_095071,4
ACCT_095108,4
ACCT_095113,4
ACCT_095115,5
ACCT_095118,4
ACCT_095123,4
ACCT_095131,1
ACCT_095138,4
ACCT_095150,4
ACCT_095155,0
ACCT_095164,1
ACCT_095170,4
ACCT_095172,1
ACCT_095180,4
ACCT_095186,5
ACCT_095187,1
ACCT_095193,3
ACCT_095195,4
ACCT_095196,4
ACCT_095198,2
ACCT_095199,5
ACCT_095203,4
ACCT_095205,1
ACCT_095207,1
ACCT_095217,4
ACCT_095219,5
ACCT_095223,4
ACCT_095239,1
ACCT_095247,1
ACCT_095250,4
ACCT_095251,1
ACCT_095253,1
ACCT_095259,1
ACCT_095265,5
ACCT_095267,5
ACCT_095284,1
ACCT_095288,5
ACCT_095295,4
ACCT_095301,5
ACCT_095305,4
ACCT_095331,4
ACCT_095335,4
ACCT_095337,4
ACCT_095340,4
ACCT_095344,1
ACCT_095355,4
ACCT_095357,4
ACCT_095369,4
ACCT_095371,4
ACCT_095378,4
ACCT_095381,1
ACCT_095383,4
ACCT_095384,1
ACCT_095387,4
ACCT_095388,4
ACCT_095397,5
ACCT_095401,1
ACCT_095402,1
ACCT_095404,1
ACCT_095409,1
ACCT_095410,4
ACCT_095411,1
ACCT_095437,1
ACCT_095454,0
ACCT_095464,4
ACCT_095482,2
ACCT_095497,4
ACCT_095502,1
ACCT_095503,1
ACCT_095511,4
ACCT_095513,1
ACCT_095518,1
ACCT_095524,4
ACCT_095535,1
ACCT_095536,4
ACCT_095542,1
ACCT_095545,1
ACCT_095548,4
ACCT_095558,4
ACCT_095561,4
ACCT_095563,1
ACCT_095578,4
ACCT_095579,4
ACCT_095603,1
ACCT_095604,4
ACCT_095607,1
ACCT_095609,4
ACCT_095611,1
ACCT_095615,1
ACCT_095616,3
ACCT_095617,4
ACCT_095619,0
ACCT_095626,1
ACCT_095627,1
ACCT_095629,4
ACCT_095631,4
ACCT_095633,1
ACCT_095654,4
ACCT_095655,4
ACCT_095657,5
ACCT_095659,1
ACCT_095663,4
ACCT_095672,3
ACCT_095673,4
ACCT_095682,1
ACCT_095693,1
ACCT_095694,4
ACCT_095695,5
ACCT_095698,4
ACCT_095700,4
ACCT_095701,3
ACCT_095702,4
ACCT_095714,1
ACCT_095719,1
ACCT_095720,1
ACCT_095723,4
ACCT_095727,5
ACCT_095731,4
ACCT_095738,4
ACCT_095742,1
ACCT_095755,4
ACCT_095760,5
ACCT_095774,4
ACCT_095775,1
ACCT_095779,4
ACCT_095784,4
ACCT_095791,0
ACCT_095796,1
ACCT_095799,1
ACCT_095802,1
ACCT_095807,3
ACCT_095813,3
ACCT_095816,1
ACCT_095817,5
ACCT_095820,3
ACCT_095827,1
ACCT_095828,1
ACCT_095833,1
ACCT_095835,1
ACCT_095839,1
ACCT_095842,1
ACCT_095844,0
ACCT_095853,1
ACCT_095858,4
ACCT_095866,4
ACCT_095869,1
ACCT_095874,1
ACCT_095877,2
ACCT_095878,1
ACCT_095882,5
ACCT_095887,1
ACCT_095892,3
ACCT_095896,1
ACCT_095899,1
ACCT_095905,1
ACCT_095906,1
ACCT_095909,5
ACCT_095916,4
ACCT_095919,4
ACCT_095921,4
ACCT_095925,4
ACCT_095927,1
ACCT_095928,4
ACCT_095929,1
ACCT_095940,1
ACCT_095945,1
ACCT_095951,4
ACCT_095958,4
ACCT_095962,5
ACCT_095968,4
ACCT_095973,4
ACCT_095974,4
ACCT_095976,1
ACCT_095978,4
ACCT_095979,4
ACCT_095982,0
ACCT_095983,1
ACCT_095985,4
ACCT_095986,4
ACCT_095987,1
ACCT_095993,4
ACCT_096001,4
ACCT_096009,1
ACCT_096019,4
ACCT_096020,4
ACCT_096028,1
ACCT_096034,1
ACCT_096035,4
ACCT_096040,1
ACCT_096057,1
ACCT_096061,4
ACCT_096062,4
ACCT_096065,1
ACCT_096068,4
ACCT_096072,1
ACCT_096074,4
ACCT_096081,3
ACCT_096095,4
ACCT_096097,4
ACCT_096101,1
ACCT_096102,1
ACCT_096103,4
ACCT_096104,4
ACCT_096110,4
ACCT_096122,1
