branch_code,total_accounts,frozen_accounts,freeze_rate,labeled_accounts,mule_accounts,mule_rate
5326,6,0,0.0,3,0,0.0
5327,5,0,0.0,4,0,0.0
5328,7,0,0.0,4,0,0.0
5330,2,0,0.0,1,0,0.0
5332,2,0,0.0,1,0,0.0
5333,4,0,0.0,3,0,0.0
5334,4,0,0.0,4,0,0.0
5335,3,0,0.0,1,0,0.0
5336,4,0,0.0,2,0,0.0
5337,6,0,0.0,2,0,0.0
5338,4,0,0.0,4,0,0.0
5339,5,0,0.0,3,0,0.0
5340,2,0,0.0,1,0,0.0
5341,2,0,0.0,2,0,0.0
5342,8,0,0.0,3,0,0.0
5343,3,0,0.0,2,0,0.0
5344,2,0,0.0,1,0,0.0
5345,6,0,0.0,2,0,0.0
5347,2,0,0.0,2,0,0.0
5348,6,0,0.0,4,0,0.0
5349,4,0,0.0,3,0,0.0
5350,3,0,0.0,0,0,0.0
5352,2,0,0.0,2,0,0.0
5353,7,0,0.0,5,0,0.0
5354,5,0,0.0,3,1,0.3333333333333333
5357,2,0,0.0,1,0,0.0
5358,5,0,0.0,1,0,0.0
5359,3,0,0.0,1,0,0.0
5360,7,0,0.0,2,0,0.0
5361,6,0,0.0,3,0,0.0
5362,6,0,0.0,2,0,0.0
5364,2,0,0.0,2,0,0.0
5365,4,0,0.0,1,0,0.0
5366,7,0,0.0,3,0,0.0
5367,1,0,0.0,1,0,0.0
5368,6,0,0.0,4,0,0.0
5369,4,0,0.0,2,0,0.0
5370,9,0,0.0,3,0,0.0
5371,2,0,0.0,2,0,0.0
5373,1,0,0.0,1,0,0.0
5374,3,0,0.0,2,0,0.0
5375,9,0,0.0,4,0,0.0
5376,3,0,0.0,0,0,0.0
5377,6,0,0.0,2,0,0.0
5378,7,0,0.0,3,1,0.3333333333333333
5380,6,0,0.0,3,0,0.0
5382,4,0,0.0,2,0,0.0
5384,1,0,0.0,1,0,0.0
5385,2,0,0.0,2,0,0.0
5386,2,0,0.0,1,0,0.0
5387,6,0,0.0,3,0,0.0
5388,5,0,0.0,4,0,0.0
5389,7,0,0.0,6,0,0.0
5390,5,0,0.0,4,0,0.0
5391,4,0,0.0,1,0,0.0
5392,6,0,0.0,5,0,0.0
5393,5,0,0.0,3,0,0.0
5394,4,0,0.0,3,0,0.0
5396,5,0,0.0,2,0,0.0
5398,3,0,0.0,3,0,0.0
5399,3,0,0.0,3,0,0.0
5400,2,0,0.0,2,0,0.0
5401,4,0,0.0,4,0,0.0
5402,3,0,0.0,0,0,0.0
5403,5,0,0.0,4,0,0.0
5404,8,0,0.0,2,0,0.0
5405,3,0,0.0,1,0,0.0
5406,2,0,0.0,1,0,0.0
5407,1,0,0.0,1,0,0.0
5408,1,0,0.0,0,0,0.0
5409,8,0,0.0,5,0,0.0
5410,4,0,0.0,1,0,0.0
5411,6,0,0.0,4,0,0.0
5412,5,0,0.0,3,0,0.0
5413,2,0,0.0,0,0,0.0
5414,7,0,0.0,4,0,0.0
5416,4,0,0.0,4,0,0.0
5417,7,0,0.0,7,0,0.0
5418,5,0,0.0,2,0,0.0
5419,4,0,0.0,3,0,0.0
5420,3,0,0.0,3,0,0.0
5421,2,0,0.0,1,0,0.0
5422,2,0,0.0,1,0,0.0
5423,6,0,0.0,4,0,0.0
5424,3,0,0.0,1,0,0.0
5425,2,0,0.0,1,0,0.0
5426,6,0,0.0,4,0,0.0
5427,4,0,0.0,1,0,0.0
5428,4,0,0.0,2,0,0.0
5429,5,0,0.0,2,0,0.0
5431,2,0,0.0,1,0,0.0
5433,4,0,0.0,3,0,0.0
5435,5,0,0.0,4,0,0.0
5436,3,0,0.0,2,0,0.0
5437,7,0,0.0,4,0,0.0
5438,4,0,0.0,2,0,0.0
5439,3,0,0.0,1,0,0.0
5440,7,0,0.0,6,0,0.0
5441,3,0,0.0,1,0,0.0
5442,8,0,0.0,2,0,0.0
5443,6,0,0.0,3,0,0.0
5444,1,0,0.0,0,0,0.0
5446,9,0,0.0,7,0,0.0
5447,1,0,0.0,0,0,0.0
5448,4,0,0.0,3,0,0.0
5449,5,0,0.0,4,0,0.0
5450,1,0,0.0,0,0,0.0
5451,8,0,0.0,6,0,0.0
5452,2,0,0.0,2,0,0.0
5454,7,0,0.0,5,0,0.0
5455,2,0,0.0,1,0,0.0
5456,3,0,0.0,1,0,0.0
5457,1,0,0.0,1,0,0.0
5458,1,0,0.0,0,0,0.0
5459,3,0,0.0,2,0,0.0
5461,4,0,0.0,3,0,0.0
5462,8,0,0.0,4,0,0.0
5463,6,0,0.0,5,0,0.0
5465,1,0,0.0,1,0,0.0
5466,10,0,0.0,5,0,0.0
5467,2,0,0.0,2,0,0.0
5468,3,0,0.0,3,0,0.0
5469,7,0,0.0,5,0,0.0
5470,9,0,0.0,8,0,0.0
5473,6,0,0.0,5,0,0.0
5474,4,0,0.0,2,0,0.0
5475,4,0,0.0,2,0,0.0
5476,8,0,0.0,4,0,0.0
5478,4,0,0.0,2,0,0.0
5479,5,0,0.0,4,0,0.0
5480,2,0,0.0,1,0,0.0
5481,4,0,0.0,2,0,0.0
5482,4,0,0.0,2,0,0.0
5483,5,0,0.0,5,0,0.0
5484,5,0,0.0,2,0,0.0
5485,1,0,0.0,1,0,0.0
5486,3,0,0.0,2,0,0.0
5487,7,0,0.0,2,0,0.0
5488,3,0,0.0,2,0,0.0
5489,5,0,0.0,2,0,0.0
5490,2,0,0.0,1,0,0.0
5491,6,0,0.0,4,0,0.0
5492,4,0,0.0,3,0,0.0
5493,11,0,0.0,7,0,0.0
5494,5,0,0.0,3,0,0.0
5495,6,0,0.0,3,0,0.0
5496,4,0,0.0,1,0,0.0
5497,7,0,0.0,4,0,0.0
5498,5,0,0.0,3,0,0.0
1016,7,0,0.0,5,0,0.0
1000,5,0,0.0,3,0,0.0
5501,7,0,0.0,4,0,0.0
5502,3,0,0.0,3,0,0.0
9984,4,0,0.0,2,0,0.0
5504,1,0,0.0,1,0,0.0
5505,2,0,0.0,1,0,0.0
5506,5,0,0.0,3,0,0.0
5507,6,0,0.0,4,0,0.0
5508,7,0,0.0,5,0,0.0
5509,7,0,0.0,4,0,0.0
5510,5,0,0.0,1,0,0.0
5511,1,0,0.0,0,0,0.0
5512,3,0,0.0,1,0,0.0
5513,5,0,0.0,2,0,0.0
9985,2,0,0.0,1,0,0.0
5515,2,0,0.0,1,0,0.0
5516,6,0,0.0,2,0,0.0
5517,3,0,0.0,1,0,0.0
5518,6,0,0.0,4,0,0.0
5519,1,0,0.0,0,0,0.0
5520,5,0,0.0,3,0,0.0
5521,3,0,0.0,1,0,0.0
5522,3,0,0.0,0,0,0.0
5523,6,0,0.0,5,0,0.0
5524,4,0,0.0,3,0,0.0
5525,1,0,0.0,1,0,0.0
5526,5,0,0.0,2,0,0.0
5527,4,0,0.0,3,0,0.0
5528,6,0,0.0,4,0,0.0
5529,2,0,0.0,1,0,0.0
5530,6,0,0.0,5,0,0.0
5531,3,0,0.0,3,1,0.3333333333333333
5532,5,0,0.0,4,0,0.0
5533,4,0,0.0,2,0,0.0
5534,1,0,0.0,0,0,0.0
5535,6,0,0.0,2,0,0.0
5536,7,0,0.0,5,0,0.0
5537,3,0,0.0,3,0,0.0
5538,6,0,0.0,3,0,0.0
5539,2,0,0.0,2,0,0.0
5540,4,0,0.0,2,0,0.0
5541,4,0,0.0,1,0,0.0
5542,1,0,0.0,1,0,0.0
5543,6,0,0.0,3,0,0.0
5544,1,0,0.0,0,0,0.0
5545,8,0,0.0,6,0,0.0
5546,5,0,0.0,3,0,0.0
5547,7,0,0.0,5,0,0.0
5548,3,0,0.0,3,0,0.0
5549,2,0,0.0,1,0,0.0
5550,4,0,0.0,3,0,0.0
5551,4,0,0.0,2,0,0.0
5552,7,0,0.0,5,0,0.0
5553,5,0,0.0,3,0,0.0
5554,2,0,0.0,1,0,0.0
5555,8,0,0.0,6,0,0.0
9986,3,0,0.0,0,0,0.0
5557,5,0,0.0,1,0,0.0
5558,4,0,0.0,2,0,0.0
5559,4,0,0.0,2,0,0.0
5560,5,0,0.0,5,0,0.0
5561,5,0,0.0,2,0,0.0
5562,3,0,0.0,1,0,0.0
5563,7,0,0.0,3,0,0.0
5564,4,0,0.0,3,0,0.0
5565,1,0,0.0,0,0,0.0
5566,5,0,0.0,4,0,0.0
5567,3,0,0.0,2,0,0.0
5568,2,0,0.0,1,0,0.0
5569,8,0,0.0,5,0,0.0
5570,6,0,0.0,5,0,0.0
5571,7,0,0.0,7,0,0.0
5572,6,0,0.0,1,0,0.0
5573,2,0,0.0,1,0,0.0
5574,7,0,0.0,6,0,0.0
5575,1,0,0.0,0,0,0.0
9988,3,0,0.0,0,0,0.0
5577,6,0,0.0,4,0,0.0
5578,6,0,0.0,3,0,0.0
9989,3,0,0.0,2,0,0.0
5580,6,0,0.0,6,0,0.0
5581,6,0,0.0,5,0,0.0
9990,6,0,0.0,5,0,0.0
5583,3,0,0.0,3,0,0.0
5584,3,0,0.0,2,0,0.0
5585,4,0,0.0,1,0,0.0
5586,3,0,0.0,1,0,0.0
5587,7,0,0.0,4,0,0.0
5588,1,0,0.0,0,0,0.0
5589,4,0,0.0,2,0,0.0
5590,4,0,0.0,3,0,0.0
5591,10,0,0.0,7,0,0.0
5592,9,0,0.0,4,0,0.0
5593,4,0,0.0,3,0,0.0
5594,4,0,0.0,2,0,0.0
5595,7,0,0.0,3,0,0.0
5596,4,0,0.0,4,0,0.0
5597,6,0,0.0,4,0,0.0
5598,3,0,0.0,2,0,0.0
5599,2,0,0.0,2,0,0.0
9994,2,0,0.0,1,0,0.0
5601,5,0,0.0,3,0,0.0
5602,5,0,0.0,2,0,0.0
5603,1,0,0.0,1,0,0.0
5604,4,0,0.0,2,0,0.0
5605,5,0,0.0,2,0,0.0
5606,1,0,0.0,1,0,0.0
9995,6,0,0.0,5,0,0.0
5608,9,0,0.0,6,0,0.0
5609,10,0,0.0,7,0,0.0
5610,5,0,0.0,4,0,0.0
5611,4,0,0.0,3,0,0.0
5612,6,0,0.0,4,0,0.0
5613,8,0,0.0,4,0,0.0
5614,8,0,0.0,5,0,0.0
5615,3,0,0.0,3,0,0.0
5616,1,0,0.0,1,0,0.0
5617,4,0,0.0,2,0,0.0
5618,5,0,0.0,3,0,0.0
5619,5,0,0.0,3,0,0.0
5620,6,0,0.0,5,0,0.0
5621,5,0,0.0,5,0,0.0
5622,4,0,0.0,1,0,0.0
5623,8,0,0.0,6,0,0.0
5624,6,0,0.0,3,0,0.0
9996,7,0,0.0,3,0,0.0
5626,2,0,0.0,2,0,0.0
5627,7,0,0.0,4,0,0.0
5628,4,0,0.0,1,0,0.0
5629,4,0,0.0,0,0,0.0
5630,2,0,0.0,1,0,0.0
5631,4,0,0.0,1,0,0.0
5632,3,0,0.0,2,0,0.0
5633,2,0,0.0,1,0,0.0
5634,2,0,0.0,1,0,0.0
5635,7,0,0.0,6,0,0.0
5636,7,0,0.0,4,0,0.0
5637,3,0,0.0,2,0,0.0
5638,4,0,0.0,2,0,0.0
9997,5,0,0.0,2,0,0.0
9998,4,0,0.0,1,0,0.0
5641,3,0,0.0,2,0,0.0
5642,4,0,0.0,4,0,0.0
5643,4,0,0.0,3,0,0.0
5644,7,0,0.0,3,0,0.0
5645,1,0,0.0,1,0,0.0
5646,7,0,0.0,4,0,0.0
5647,6,0,0.0,6,0,0.0
9982,5,0,0.0,5,0,0.0
5649,6,0,0.0,4,0,0.0
5650,3,0,0.0,1,0,0.0
5651,2,0,0.0,2,0,0.0
5652,3,0,0.0,1,0,0.0
5653,3,0,0.0,2,0,0.0
5654,3,0,0.0,0,0,0.0
5655,3,0,0.0,1,0,0.0
5656,2,0,0.0,0,0,0.0
5657,2,0,0.0,1,0,0.0
5658,3,0,0.0,2,0,0.0
5659,3,0,0.0,2,0,0.0
5660,5,0,0.0,3,0,0.0
5661,4,0,0.0,1,0,0.0
5662,4,0,0.0,2,0,0.0
5663,3,0,0.0,2,0,0.0
5664,5,0,0.0,2,0,0.0
5665,5,0,0.0,2,0,0.0
5666,3,0,0.0,2,0,0.0
5667,5,0,0.0,2,0,0.0
5668,6,0,0.0,3,0,0.0
5669,6,0,0.0,4,0,0.0
5670,2,0,0.0,2,0,0.0
5671,2,0,0.0,0,0,0.0
1017,3,0,0.0,1,0,0.0
5673,6,0,0.0,4,0,0.0
5674,6,0,0.0,5,0,0.0
1018,2,0,0.0,1,0,0.0
5676,6,0,0.0,3,0,0.0
5677,5,0,0.0,2,0,0.0
5678,4,0,0.0,3,0,0.0
5679,5,0,0.0,2,0,0.0
5680,3,0,0.0,0,0,0.0
5681,5,0,0.0,3,0,0.0
5682,10,0,0.0,5,0,0.0
5683,3,0,0.0,3,0,0.0
1019,5,0,0.0,2,0,0.0
5685,5,0,0.0,2,0,0.0
5686,7,0,0.0,3,0,0.0
5687,2,0,0.0,1,0,0.0
5688,8,0,0.0,6,0,0.0
5689,1,0,0.0,0,0,0.0
5690,6,0,0.0,4,0,0.0
5691,5,0,0.0,2,0,0.0
5692,3,0,0.0,2,0,0.0
5693,2,0,0.0,2,0,0.0
1020,4,0,0.0,2,0,0.0
5695,7,0,0.0,6,0,0.0
1022,3,0,0.0,2,0,0.0
5697,5,0,0.0,5,0,0.0
5698,7,0,0.0,4,0,0.0
5699,6,0,0.0,2,0,0.0
1023,3,0,0.0,3,0,0.0
5701,3,0,0.0,3,0,0.0
5702,8,0,0.0,3,0,0.0
5703,2,0,0.0,1,0,0.0
5704,7,0,0.0,5,0,0.0
5705,2,0,0.0,0,0,0.0
5706,7,0,0.0,4,0,0.0
5707,4,0,0.0,3,0,0.0
5708,6,0,0.0,3,0,0.0
5709,4,0,0.0,3,0,0.0
5710,6,0,0.0,2,0,0.0
5711,7,0,0.0,6,0,0.0
5712,3,0,0.0,1,0,0.0
5713,5,0,0.0,4,0,0.0
5714,8,0,0.0,4,0,0.0
5715,5,0,0.0,3,0,0.0
5716,4,0,0.0,1,0,0.0
5717,3,0,0.0,2,0,0.0
5718,6,0,0.0,4,0,0.0
5719,4,0,0.0,2,0,0.0
1024,3,0,0.0,3,0,0.0
5721,2,0,0.0,2,0,0.0
5722,3,0,0.0,1,0,0.0
5723,1,0,0.0,0,0,0.0
1025,6,0,0.0,4,0,0.0
1026,4,0,0.0,1,0,0.0
5726,4,0,0.0,2,0,0.0
5727,2,0,0.0,1,0,0.0
5728,4,0,0.0,2,0,0.0
5729,3,0,0.0,1,0,0.0
5730,2,0,0.0,1,0,0.0
5731,2,0,0.0,2,0,0.0
5732,8,0,0.0,6,0,0.0
5733,1,0,0.0,1,0,0.0
5734,4,0,0.0,2,0,0.0
5735,5,0,0.0,5,0,0.0
5736,5,0,0.0,3,0,0.0
5737,4,0,0.0,4,0,0.0
5738,3,0,0.0,1,0,0.0
5739,8,0,0.0,1,0,0.0
5740,5,0,0.0,2,0,0.0
5741,6,0,0.0,3,0,0.0
5742,2,0,0.0,1,0,0.0
5743,4,0,0.0,3,0,0.0
5744,3,0,0.0,3,0,0.0
5745,6,0,0.0,5,0,0.0
5746,5,0,0.0,2,0,0.0
1027,3,0,0.0,3,0,0.0
5748,7,0,0.0,6,0,0.0
5749,4,0,0.0,1,0,0.0
5750,6,0,0.0,6,0,0.0
5751,5,0,0.0,4,0,0.0
5752,4,0,0.0,2,0,0.0
5753,1,0,0.0,1,0,0.0
5754,8,0,0.0,5,0,0.0
1028,3,0,0.0,2,0,0.0
5756,3,0,0.0,3,0,0.0
5757,4,0,0.0,2,0,0.0
5758,6,0,0.0,3,0,0.0
5759,2,0,0.0,0,0,0.0
5760,3,0,0.0,2,0,0.0
5761,4,0,0.0,4,0,0.0
5762,3,0,0.0,0,0,0.0
5763,6,0,0.0,4,0,0.0
5764,3,0,0.0,1,0,0.0
1029,3,0,0.0,2,0,0.0
5766,2,0,0.0,2,0,0.0
1030,5,0,0.0,2,0,0.0
5768,3,0,0.0,3,0,0.0
5769,3,0,0.0,3,0,0.0
5770,6,0,0.0,5,0,0.0
5771,5,0,0.0,4,0,0.0
1031,6,0,0.0,4,0,0.0
5773,3,0,0.0,1,0,0.0
1032,3,0,0.0,3,0,0.0
5775,4,0,0.0,1,0,0.0
5776,8,0,0.0,4,0,0.0
5777,4,0,0.0,3,0,0.0
5778,4,0,0.0,3,0,0.0
5779,7,0,0.0,4,0,0.0
1033,3,0,0.0,3,0,0.0
5781,7,0,0.0,4,0,0.0
5782,7,0,0.0,4,0,0.0
5783,5,0,0.0,2,0,0.0
5784,3,0,0.0,2,0,0.0
5785,5,0,0.0,3,0,0.0
5786,3,0,0.0,2,0,0.0
5787,6,0,0.0,4,0,0.0
5788,6,0,0.0,3,0,0.0
5789,5,0,0.0,2,0,0.0
5790,3,0,0.0,1,0,0.0
5791,7,0,0.0,4,0,0.0
5792,6,0,0.0,4,0,0.0
5793,2,0,0.0,1,0,0.0
5794,2,0,0.0,2,0,0.0
5795,9,0,0.0,7,0,0.0
5796,2,0,0.0,1,0,0.0
5797,7,0,0.0,4,0,0.0
5798,5,0,0.0,1,0,0.0
5799,8,0,0.0,6,0,0.0
5800,6,0,0.0,2,0,0.0
5801,2,0,0.0,1,0,0.0
1034,8,0,0.0,5,0,0.0
5803,4,0,0.0,2,0,0.0
5804,5,0,0.0,3,0,0.0
5805,4,0,0.0,2,0,0.0
5806,2,0,0.0,2,0,0.0
5807,4,0,0.0,4,0,0.0
5808,1,0,0.0,1,0,0.0
1035,6,0,0.0,6,0,0.0
5810,4,0,0.0,3,0,0.0
5811,5,0,0.0,2,0,0.0
5812,6,0,0.0,3,0,0.0
5813,3,0,0.0,1,0,0.0
5814,6,0,0.0,3,0,0.0
5815,4,0,0.0,3,0,0.0
1036,3,0,0.0,0,0,0.0
1037,1,0,0.0,0,0,0.0
5818,3,0,0.0,1,0,0.0
5819,5,0,0.0,1,0,0.0
5820,6,0,0.0,3,0,0.0
5821,3,0,0.0,2,0,0.0
5822,8,0,0.0,6,0,0.0
5823,4,0,0.0,2,0,0.0
5824,6,0,0.0,5,0,0.0
5825,6,0,0.0,3,0,0.0
5826,6,0,0.0,2,0,0.0
5827,3,0,0.0,1,0,0.0
5828,4,0,0.0,2,0,0.0
5829,5,0,0.0,4,0,0.0
5830,1,0,0.0,0,0,0.0
5831,8,0,0.0,4,0,0.0
5832,6,0,0.0,4,0,0.0
5833,2,0,0.0,1,0,0.0
5834,4,0,0.0,3,0,0.0
5835,5,0,0.0,3,0,0.0
5836,5,0,0.0,4,0,0.0
5837,7,0,0.0,4,0,0.0
1038,3,0,0.0,3,0,0.0
5839,5,0,0.0,3,0,0.0
5840,7,0,0.0,4,0,0.0
5841,6,0,0.0,4,0,0.0
5842,4,0,0.0,2,0,0.0
5843,4,0,0.0,2,0,0.0
5844,4,0,0.0,1,0,0.0
5845,4,0,0.0,1,0,0.0
5846,3,0,0.0,1,0,0.0
5847,3,0,0.0,2,0,0.0
5848,8,0,0.0,4,0,0.0
5849,2,0,0.0,2,0,0.0
1039,6,0,0.0,5,0,0.0
5851,6,0,0.0,4,0,0.0
5852,4,0,0.0,4,0,0.0
1041,2,0,0.0,1,0,0.0
5854,5,0,0.0,1,0,0.0
5855,1,0,0.0,1,0,0.0
5856,1,0,0.0,1,0,0.0
5857,5,0,0.0,4,0,0.0
5858,3,0,0.0,3,0,0.0
5859,4,0,0.0,3,0,0.0
1042,2,0,0.0,0,0,0.0
1043,6,0,0.0,1,0,0.0
5862,4,0,0.0,2,0,0.0
5863,3,0,0.0,2,0,0.0
5864,7,0,0.0,5,0,0.0
5865,3,0,0.0,0,0,0.0
5866,6,0,0.0,5,0,0.0
5867,4,0,0.0,3,0,0.0
5868,8,0,0.0,5,0,0.0
5869,7,0,0.0,6,0,0.0
5870,4,0,0.0,2,0,0.0
5871,3,0,0.0,1,0,0.0
5872,4,0,0.0,4,0,0.0
5873,3,0,0.0,1,0,0.0
5874,5,0,0.0,2,0,0.0
5875,6,0,0.0,2,0,0.0
1044,4,0,0.0,3,0,0.0
5877,4,0,0.0,1,0,0.0
5878,6,0,0.0,4,0,0.0
1045,7,0,0.0,5,0,0.0
5880,5,0,0.0,1,0,0.0
5881,5,0,0.0,4,0,0.0
5882,11,0,0.0,4,0,0.0
5883,11,0,0.0,8,0,0.0
5884,6,0,0.0,3,0,0.0
5885,5,0,0.0,3,0,0.0
5886,3,0,0.0,1,0,0.0
5887,4,0,0.0,2,0,0.0
5888,7,0,0.0,3,0,0.0
5889,5,0,0.0,2,0,0.0
5890,2,0,0.0,2,0,0.0
5891,5,0,0.0,5,0,0.0
5892,2,0,0.0,1,0,0.0
5893,5,0,0.0,4,0,0.0
5894,3,0,0.0,2,0,0.0
5895,3,0,0.0,2,0,0.0
5896,4,0,0.0,1,0,0.0
5897,2,0,0.0,1,0,0.0
5898,5,0,0.0,4,0,0.0
5899,3,0,0.0,3,0,0.0
5900,7,0,0.0,4,0,0.0
5901,4,0,0.0,3,0,0.0
5902,6,0,0.0,5,0,0.0
5903,6,0,0.0,4,0,0.0
5904,3,0,0.0,2,0,0.0
5905,5,0,0.0,3,0,0.0
1046,5,0,0.0,2,0,0.0
5907,3,0,0.0,1,0,0.0
5908,4,0,0.0,3,0,0.0
5909,6,0,0.0,1,0,0.0
5910,8,0,0.0,5,0,0.0
5911,3,0,0.0,1,0,0.0
1047,6,0,0.0,4,0,0.0
5913,2,0,0.0,2,0,0.0
5914,3,0,0.0,0,0,0.0
5915,1,0,0.0,1,0,0.0
5916,10,0,0.0,7,0,0.0
5917,2,0,0.0,1,0,0.0
1048,6,0,0.0,3,0,0.0
5919,4,0,0.0,2,0,0.0
5920,7,0,0.0,3,1,0.3333333333333333
5921,4,0,0.0,3,0,0.0
1049,10,0,0.0,8,0,0.0
5923,3,0,0.0,2,0,0.0
5924,3,0,0.0,1,0,0.0
5925,1,0,0.0,0,0,0.0
5926,8,0,0.0,5,0,0.0
5927,2,0,0.0,1,0,0.0
5929,4,0,0.0,1,0,0.0
5930,2,0,0.0,1,0,0.0
5931,1,0,0.0,0,0,0.0
5932,6,0,0.0,3,0,0.0
5933,3,0,0.0,2,0,0.0
5934,4,0,0.0,2,0,0.0
5935,5,0,0.0,1,0,0.0
5936,4,0,0.0,4,0,0.0
5937,6,0,0.0,2,0,0.0
1050,2,0,0.0,2,0,0.0
5939,3,0,0.0,2,0,0.0
5940,3,0,0.0,1,0,0.0
5941,10,0,0.0,5,0,0.0
5942,8,0,0.0,5,0,0.0
5943,5,0,0.0,3,0,0.0
1051,4,0,0.0,3,0,0.0
5945,4,0,0.0,1,0,0.0
5946,2,0,0.0,0,0,0.0
5947,3,0,0.0,2,0,0.0
5948,3,0,0.0,2,0,0.0
5949,6,0,0.0,4,0,0.0
5950,1,0,0.0,0,0,0.0
5951,4,0,0.0,3,0,0.0
5952,5,0,0.0,1,0,0.0
5953,2,0,0.0,1,0,0.0
5954,5,0,0.0,1,0,0.0
5955,3,0,0.0,0,0,0.0
5956,3,0,0.0,3,0,0.0
1052,4,0,0.0,1,0,0.0
5958,5,0,0.0,2,0,0.0
5959,11,0,0.0,6,0,0.0
1053,5,0,0.0,3,0,0.0
1054,6,0,0.0,5,0,0.0
5962,3,0,0.0,2,0,0.0
1055,4,0,0.0,3,0,0.0
5964,7,0,0.0,3,0,0.0
5965,4,0,0.0,2,0,0.0
5966,4,0,0.0,1,0,0.0
5967,4,0,0.0,4,0,0.0
5968,5,0,0.0,2,0,0.0
5969,4,0,0.0,4,0,0.0
5970,2,0,0.0,2,0,0.0
5971,3,0,0.0,1,0,0.0
5972,2,0,0.0,1,0,0.0
5973,6,0,0.0,5,0,0.0
5974,7,0,0.0,3,0,0.0
5975,6,0,0.0,6,0,0.0
5976,3,0,0.0,2,0,0.0
5977,3,0,0.0,2,0,0.0
5978,3,0,0.0,2,0,0.0
5979,5,0,0.0,2,0,0.0
5980,3,0,0.0,2,0,0.0
5981,4,0,0.0,1,0,0.0
5982,6,0,0.0,3,0,0.0
5983,4,0,0.0,2,0,0.0
5984,3,0,0.0,1,0,0.0
5985,5,0,0.0,1,0,0.0
1056,4,0,0.0,2,0,0.0
5987,4,0,0.0,3,0,0.0
5988,1,0,0.0,0,0,0.0
5989,3,0,0.0,2,0,0.0
5990,1,0,0.0,1,0,0.0
5991,4,0,0.0,2,0,0.0
5992,3,0,0.0,3,0,0.0
5993,4,0,0.0,3,0,0.0
5994,5,0,0.0,3,0,0.0
1057,2,0,0.0,1,0,0.0
5996,4,0,0.0,2,0,0.0
5998,2,0,0.0,2,0,0.0
5999,4,0,0.0,3,0,0.0
6000,6,0,0.0,5,0,0.0
6001,4,0,0.0,4,0,0.0
6002,6,0,0.0,2,0,0.0
6003,5,0,0.0,5,0,0.0
1058,4,0,0.0,2,0,0.0
1059,3,0,0.0,2,0,0.0
6006,6,0,0.0,4,0,0.0
6007,2,0,0.0,1,0,0.0
6008,3,0,0.0,1,0,0.0
6009,3,0,0.0,3,0,0.0
6010,1,0,0.0,0,0,0.0
6011,6,0,0.0,5,0,0.0
6012,9,0,0.0,7,0,0.0
6013,7,0,0.0,1,0,0.0
6014,2,0,0.0,1,0,0.0
6015,3,0,0.0,3,0,0.0
6016,10,0,0.0,7,0,0.0
6017,7,0,0.0,4,0,0.0
6018,5,0,0.0,3,0,0.0
6019,3,0,0.0,1,0,0.0
6020,4,0,0.0,3,0,0.0
6021,3,0,0.0,1,0,0.0
6022,6,0,0.0,5,0,0.0
6023,2,0,0.0,0,0,0.0
6024,6,0,0.0,4,0,0.0
6025,3,0,0.0,1,0,0.0
6026,6,0,0.0,4,0,0.0
6027,5,0,0.0,1,0,0.0
6028,4,0,0.0,2,0,0.0
6029,6,0,0.0,4,0,0.0
6030,7,0,0.0,4,1,0.25
6031,1,0,0.0,1,0,0.0
6032,5,0,0.0,3,0,0.0
6033,6,0,0.0,3,0,0.0
6034,3,0,0.0,2,0,0.0
6035,2,0,0.0,2,0,0.0
6036,5,0,0.0,3,0,0.0
6037,5,0,0.0,3,0,0.0
1060,3,0,0.0,2,0,0.0
6039,4,0,0.0,3,0,0.0
6040,3,0,0.0,3,0,0.0
6041,7,0,0.0,4,0,0.0
6042,7,0,0.0,4,0,0.0
6043,5,0,0.0,4,0,0.0
6044,2,0,0.0,1,0,0.0
6045,6,0,0.0,2,0,0.0
6046,4,0,0.0,4,0,0.0
6047,2,0,0.0,1,0,0.0
6048,4,0,0.0,4,0,0.0
6049,5,0,0.0,5,0,0.0
6050,3,0,0.0,2,0,0.0
6051,5,0,0.0,5,0,0.0
6052,4,0,0.0,3,0,0.0
6053,3,0,0.0,3,0,0.0
6054,2,0,0.0,1,0,0.0
6055,5,0,0.0,3,0,0.0
6056,5,0,0.0,2,0,0.0
1061,2,0,0.0,2,0,0.0
6058,6,0,0.0,3,0,0.0
6059,2,0,0.0,0,0,0.0
6060,6,0,0.0,6,0,0.0
6061,3,0,0.0,2,0,0.0
6062,2,0,0.0,1,0,0.0
6063,9,0,0.0,6,0,0.0
6064,9,0,0.0,7,0,0.0
6065,10,0,0.0,8,0,0.0
6066,2,0,0.0,2,0,0.0
6067,5,0,0.0,2,1,0.5
6068,2,0,0.0,2,0,0.0
6069,4,0,0.0,1,0,0.0
6070,5,0,0.0,5,0,0.0
6071,4,0,0.0,3,0,0.0
6072,6,0,0.0,3,0,0.0
6073,6,0,0.0,1,0,0.0
6074,6,0,0.0,3,0,0.0
6075,8,0,0.0,6,0,0.0
6076,7,0,0.0,3,0,0.0
6077,4,0,0.0,1,0,0.0
6078,5,0,0.0,4,0,0.0
6079,6,0,0.0,5,0,0.0
6080,5,0,0.0,1,0,0.0
6081,3,0,0.0,2,0,0.0
1062,6,0,0.0,3,0,0.0
6083,3,0,0.0,2,0,0.0
6084,8,0,0.0,7,0,0.0
